Key,Type,Desc,中文 [zh],English,Japanese
Talk/1429,Text,,凋零，亦是复苏……,Withering... is for another revival...,枯れることも、また蘇ること…
Talk/143,Text,,咔哒咔哒（骨骼弹响）,Crackle crack (bones snapping),ゴキゴキ（骨の関節が鳴る音）
Talk/1430,Text,,调皮……,Naughty...,意地悪ね…
Talk/1431,Text,,我原谅你的任性，孩子……,"Child, I forgive your willfulness...",そのわがままを許そう…
Talk/1432,Text,,春天到了，该醒醒了……,Spring is here... Time to wake up...,春が来た、目覚めよう…
Talk/1433,Text,,一切都会好起来的，我保证……,Everything will be fine... I promise...,保証する、すべてがうまくいく…
Talk/1434,Text,,死亡，不属于春天……,"Death, belongs not to spring...",死など、春にふさわしくない…
Talk/1435,Text,,万妖山山神，向您报道！,"God of Mount Monsters, reporting for duty!",万妖山山神、ただいま参上！
Talk/1436,Text,,欸……想困觉了……,Ah... Time for a nap...,もう…眠い…
Talk/1437,Text,,坏东西！去死！,You bad! Die!,こいつめ、死ね！
Talk/1438,Text,,嗯啊……,Hmm...,んぁ…
Talk/1439,Text,,唔，不痛不痛……,"Ouch... Doesn't hurt, doesn't hurt at all...",くっ、痛くない…
Talk/144,Text,,盯——,Stare—,…ジィー
Talk/1440,Text,,春神在上！我开动了！,By the Spring Goddess! I'm digging in!,春神さま！いただきます！
Talk/1441,Text,,蛊剑在手，无人能逃~,"With the vile blade in hand, none shall escape~",蠱剣を手に、逃げる者なし～
Talk/1442,Text,,静静等待，只需要呼吸就好~,"Just wait quietly, and keep breathing~",呼吸しながら待つだけでいい～
Talk/1443,Text,,呵呵，毒发身亡……,Heh... Death by poison...,ふふ、毒が回って死ぬがいいわ…
Talk/1444,Text,,我观你，命数已尽,Your time... has run out,命運もここまでね
Talk/1445,Text,,嗯？乱摸的话，可要小心毒哦……,Hm? Mind your hands... or you might get poisoned...,ん？迂闊に触ったら、毒にあたるわ…
Talk/1446,Text,,蛊毒索命，诛仙剑来,"Immortal Slayer comes, vile venom kills",蠱毒が命をもらう、誅仙剣よ、来たれ。
Talk/1447,Text,,剑蛊同源……,Sword and poison share the same origin...,剣蠱同源…
Talk/1448,Text,,这才是我的睚眦，向世上的一切复仇吧！,Now this is my Yazi! Go and take your vengeance upon the world!,これこそ我が睚眦、世のすべてに復讐しなさい！
Talk/1449,Text,,哈哈，神可不会记仇，有仇当场便报了……,"Haha, gods don't hold grudges, we settle scores on the spot!",ふふ、神は恨まない、仇などその場で討つ…
Talk/145,Text,,咔嚓咔嚓（牙齿碰撞声）,Snap creak (teeth chattering),ゴリゴリ（歯がぶつかり合う音）
Talk/1450,Text,,越讨厌，便越疯狂…我很期待你癫狂的样子…,"The more you hate, the crazier you become... I look forward to seeing your madness...",嫌うほど、ますます狂って…あなたの狂おしい姿、楽しみにしてる…
Talk/1451,Text,,岁月在你体内流淌…这般姿态，真是熟悉…,Time flows within your veins... Such a form is so nostalgic...,時があなたの体内を流れて…この姿、なんて懐かしいの…
Talk/1452,Text,,所谓回忆，不过是永恒生命里最无聊的消遣…,"The so-called ""memories"" are but the most boring pastime in an eternal life...",いわゆる思い出とは、永遠の命の中で最も退屈な気まぐれに過ぎない…
Talk/1453,Text,,今朝明日…所谓未来，哼，我早就看腻了…,"Today, tomorrow... and the so-called future? Hmph, I'm so bored of them all...",今日も明日も…いわゆる未来、ふん、もう飽き飽きだわ…
Talk/1454,Text,,无思虑，不染尘，万古春在，青叶，长开……,"No thoughts, no stains. The eternal spring abides evergreen leaves...",思い悩まず、塵に染まらず、万古の春はあり、青葉は長く咲く…
Talk/1455,Text,,和风煦日，此为春……,Gentle winds and warm sun make spring...,そよ風、暖かな陽射し…これぞ春…
Talk/1456,Text,,苏醒吧，世间的生灵……,Awaken... living souls of this world...,目覚めよ、世間の生霊よ…
Talk/1457,Text,,呵呵，做我的山神，可不许随便偷懒哦……,"Heh... As my Mountain God, slacking off is not an option, you know...",ふふ、私の山神として、勝手に油を売っちゃだめよ…
Talk/1458,Text,,放轻松，好好休息，我可从来不会难为人……,"Relax, and rest. I would never pick on anyone...",楽になって、しっかり休むのよ、無理なんてさせないわ…
Talk/1459,Text,,那么想休息的话…再给你加点工作又如何呢？,Since you want to rest so badly... how about a little extra work?,それほど休みたいなら…もっと仕事を与えようかしらね？
Talk/146,Text,,,,
Talk/1460,Text,,毒与剑……哼哼……都是旁门左道……,Poison and blades... Hmm... nothing but petty tricks...,毒と剣…ふん…邪道の技ね…
Talk/1461,Text,,截运？截的是鸿蒙紫运，还是这疫毒呢？,"Fortune Interception? Intercept what? The Primordial Purple Fortune, or these Plague Toxins?",運を断つ？断つのは鴻蒙の紫運か、それともこの疫毒か？
Talk/1462,Text,,哼，世间万法万剑，条条道道，皆可通天……,"Hmph... Of all the laws and blades in this world, every means leads to the heavens...",ふん、世の中の万法万剣、あらゆる道、すべて天に通ず…
Talk/1463,Text,,铳？哼嗯......我倒要看看一个不需要呼吸的铳手，能不能稳稳射穿对面的花芯？,Muskets? Hmph... Let us see if a marksman with no need to breathe can't hit the flower heart.,銃？ふん…むっ…呼吸を必要としない銃手が、果たして向こうの花芯を正確に撃ち抜けるか、見せてもらおうか…
Talk/1464,Text,,啧，用准头换取频率可不是一个好主意……,Tsk... Trading precision for fire rate is never a good idea...,ちっ、命中率を犠牲にして連射するなんて、いい考えじゃない…
Talk/1465,Text,,哈哈，用凡人的玩具，为他们送上死兆吧！,"Haha, deliver death to them, with their mortal toys!",ははっ、凡人の玩具を使って、彼らに死の兆しを贈ってやろう！
Talk/1466,Text,,灵铳待命，百步穿杨,"Spiritual Musket standing by, aim for the bullseye",霊銃、待機…百発百中！
Talk/1467,Text,,灵铳……正在等待目标,Spiritual Musket... awaiting target,霊銃…標的を待つ
Talk/1468,Text,,命中注定。,A destined hit.,運命の定め
Talk/1469,Text,,以为摇头晃脑的我就打不中你了？,Think a bobbing head would save you from my mark?,頭を振っているからって当たらないとでも？
Talk/147,Text,,,,
Talk/1470,Text,,没事...不影响准头...,No matter... Accuracy not affected...,問題ない…精度に影響なし…
Talk/1471,Text,,整备中，随时可以迎敌。,"Standing by, ready to engage.",整備中、いつでも迎撃可能。
Talk/1472,Text,,中门大开呢。,A wide open target.,隙あり。
Talk/1473,Text,,呼叫炮击，准备迎接真理吧……,Calling in artillery... Prepare to face the truth...,砲撃要請、真理を受け入れなさい…
Talk/1474,Text,,所谓气运，所谓凡人之龙…哼，可笑…这么轻易就变成了我的乖孩子……,"So-called fate, so-called mortal dragon... Hmph, ridiculous... So easily became my obedient child",所谓气運、凡人之龍…ふん、笑わしい…こんな簡単に私のお利口さんになってしまった……
Talk/1475,Text,,哈哈哈，尽情的屠戮吧，让世间生灵都看看，他们的君王，现在是我的狗了……,"Hahaha, slaughter to your heart's content, let all living creatures witness that their king is now my dog",ははは、思う存分屠殺せよ。この世の生霊すべてに見せつけてやろう、彼らの君主は今、俺の犬なのだ……
Talk/1476,Text,,哈哈，这人皇血脉……现在更亲近你的僵尸朋友了呢……,"Haha, this Human Emperor lineage... now it's even closer to your zombie friend",はは、この人皇の血脈……今ではもっとあなたのゾンビの友達に近づいてるみたいだね……
Talk/1477,Text,,为母亲……献上……一切！,To Mother... dedicate everything!,母に……すべてを捧げます！
Talk/1478,Text,,渴望……血肉……,Longing for... flesh,肉欲を……求める……
Talk/1479,Text,,都是，我的，血食……,"All of it, my blood feast",すべては、私の、血食……
Talk/148,Text,,尸姬大人…请下令……,… Your orders... my Lady...,屍姫さま…ご命令を…
Talk/1480,Text,,血的味道……,The taste of blood,血の味……
Talk/1481,Text,,僭越……,```Transgress...```,僭越……
Talk/1482,Text,,哈哈……凡人……死吧！,Haha... mortals... perish!,はは……凡人……死ね！
Talk/1483,Text,,无用的……残躯……,Useless... broken body,役に立たない……残骸……
Talk/1484,Text,,吞下……我的血肉……,Swallow... my flesh and blood,飲み込んで……私の血肉……
Talk/149,Text,,秀锁……在听……,Lockie... is listening...,錆鎖…聞いてる…
Talk/15,Text,,,,
Talk/150,Text,,秀锁……遵命……,Lockie... obeys...,錆鎖…わかった…
Talk/151,Text,,秀锁……明白……,Lockie... understood...,錆鎖…了解…
Talk/152,Text,,秀锁……被打了……,Lockie... was hit...,錆鎖…打たれた…
Talk/153,Text,,嗯啊……,Hmm...,うあぁ…
Talk/154,Text,,,,
Talk/155,Text,,,,
Talk/156,Text,,,,
Talk/157,Text,,,,
Talk/158,Text,,……尸姬大人的……敌人,... Enemies... of my Lady...,…屍姫さまの…敵か…
Talk/159,Text,,,,
Talk/16,Text,,,,
Talk/160,Text,,血液，在，流动……,Blood... flows...,血が…流れてる…
Talk/161,Text,,僵尸……没有痛觉……,Zombies... feel no pain...,屍に…痛覚はない…
Talk/162,Text,,,,
Talk/163,Text,,,,
Talk/164,Text,,,,
Talk/165,Text,,,,
Talk/166,Text,,,,
Talk/167,Text,,,,
Talk/168,Text,,,,
Talk/169,Text,,,,
Talk/17,Text,,,,
Talk/170,Text,,哎呀哎呀……不该乱动的……,Oops... shouldn't have moved...,…動いちゃ…ダメ…
Talk/171,Text,,嚯嚯~~行衅尊上，当，斩立决！,Oh ho~~ An offender. Immediate execution!,あら～～私を怒らせたわね、すぐに、処刑よ！
Talk/172,Text,,来人啊，斩了！,Guards! Off with their heads!,誰か、斬っておしまい！
Talk/173,Text,,准了，即刻问斩！,Granted! Execute them now!,許可するわ、すぐに処刑なさい！
Talk/174,Text,,借我，人头一用！！,"Lend me, your head!!",首を、貸してくれ！
Talk/175,Text,,尸姬大人，请您……,"My Lady, please...",屍姫さま…どうか…
Talk/176,Text,,赴死！！！,To death!!!,…死んでください…
Talk/177,Text,,锁链，捆绑……全都布满了……,"Chains, bonds... everywhere...",鎖で…全部…縛ったよ
Talk/178,Text,,为什么不直接把我捆起来呢？,Why not just tie me up?,なんで…縛らないの…
Talk/179,Text,,看来，你还没有忘记自己的主人是谁,So you haven't forgotten your master after all,…主人…覚えてる…
Talk/18,Text,,,,
Talk/180,Text,,赤锁，来！,"Scarlet Lock, come!",赤鎖、おいで！
Talk/181,Text,,标记……怎么没了？！,The mark... is gone?!,印が…消えた？
Talk/182,Text,,赤锁，记住你了……,"Scarlet Lock, I've remembered you...",赤鎖…覚えた…
Talk/183,Text,,被我盯上，可是跑不掉的哦……,There's no escape once I've got my eyes on you...,見ているぞ…逃がしはしない
Talk/184,Text,,很快，你们都会被我捆起来~,"Soon, I'll tie you all up~",…みんな…縛られる…
Talk/185,Text,,真可惜，没有死掉的随从呢……,What a pity—no minions died...,残念、ミニオンは一人も死ななかったのね…
Talk/186,Text,,来，重新上场，再死一次也没关系,"Back to the stage, dying again won't hurt",さあ、もう一戦よ、もう一度死んだって関係ないわ
Talk/187,Text,,僵尸怎么会死？起来吧……,How could a zombie die? Rise...,屍が死ぬわけないでしょう？起きなさい…
Talk/188,Text,,死亡？那是凡人的概念，我可还没玩够呢~,Death? That's for mortals. I haven't had enough fun yet~,死ぬ？それって凡人の概念でしょ、私はまだ遊び足りないの
Talk/189,Text,,僵尸……哼哼……,Zombies... Hmph...,屍…ふふん…
Talk/19,Text,,,,
Talk/190,Text,,僵尸？,Zombies?,屍？
